epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,20688.7,1.01488,0.67427,1.12996,0.94937,0.91232,0.95573,0.66172,1.15755,0.54484,1.19732,0.003697,0.003697,0.003697
193,20795.5,1.01037,0.67538,1.13082,0.94862,0.91266,0.95587,0.66239,1.15692,0.54432,1.19681,0.003664,0.003664,0.003664
194,20902.3,1.01019,0.67356,1.12742,0.94812,0.91266,0.95656,0.66305,1.15615,0.54358,1.19626,0.003631,0.003631,0.003631
195,21008.2,1.00046,0.66957,1.12003,0.94815,0.91266,0.95677,0.66378,1.15561,0.54347,1.19599,0.003598,0.003598,0.003598
196,21114.2,0.9976,0.65787,1.11825,0.94803,0.91266,0.95682,0.66381,1.15554,0.54349,1.19599,0.003565,0.003565,0.003565
197,21220.1,0.99383,0.65468,1.11475,0.94937,0.91247,0.95684,0.66394,1.15485,0.54263,1.19547,0.003532,0.003532,0.003532
198,21325.8,1.00509,0.671,1.12536,0.94924,0.91329,0.95748,0.6641,1.15416,0.54207,1.19494,0.003499,0.003499,0.003499
199,21431.5,0.96774,0.64757,1.10694,0.94981,0.91079,0.95772,0.66461,1.15326,0.54183,1.19455,0.003466,0.003466,0.003466
200,21538,0.9976,0.65632,1.11979,0.95001,0.91142,0.95774,0.66461,1.15273,0.54129,1.19398,0.003433,0.003433,0.003433
201,21643.7,0.996,0.65792,1.12137,0.95113,0.91204,0.9576,0.66452,1.15246,0.54067,1.19362,0.0034,0.0034,0.0034
202,21749.5,0.99161,0.65293,1.11541,0.95029,0.91266,0.95799,0.66539,1.15159,0.54037,1.19284,0.003367,0.003367,0.003367
203,21855.9,0.99052,0.65327,1.11768,0.95055,0.91266,0.95804,0.66544,1.15083,0.54017,1.19227,0.003334,0.003334,0.003334
204,21962.1,0.98437,0.64704,1.10962,0.95034,0.91266,0.95816,0.66641,1.14997,0.53929,1.19182,0.003301,0.003301,0.003301
205,22068.3,0.98337,0.6472,1.11683,0.94882,0.91391,0.95833,0.66659,1.14984,0.539,1.19178,0.003268,0.003268,0.003268
206,22174.5,0.9806,0.6451,1.1138,0.95056,0.91204,0.95746,0.66764,1.14898,0.53879,1.19125,0.003235,0.003235,0.003235
207,22280.5,0.97701,0.64597,1.10601,0.95008,0.91204,0.95764,0.66747,1.14847,0.53863,1.19104,0.003202,0.003202,0.003202
208,22386.8,0.97224,0.63745,1.10537,0.95062,0.91273,0.95777,0.66745,1.148,0.53845,1.19078,0.003169,0.003169,0.003169
209,22493.6,0.97111,0.62909,1.10498,0.9504,0.91329,0.95782,0.66804,1.14744,0.53793,1.19021,0.003136,0.003136,0.003136
210,22600.3,0.96647,0.6358,1.10239,0.94935,0.91211,0.95778,0.66838,1.14713,0.53803,1.18988,0.003103,0.003103,0.003103
211,22706.7,0.97051,0.65228,1.1096,0.95089,0.91266,0.95789,0.66882,1.14681,0.53746,1.18978,0.00307,0.00307,0.00307
212,22813.9,0.97328,0.63879,1.10557,0.95062,0.91277,0.95792,0.6691,1.14643,0.53798,1.1896,0.003037,0.003037,0.003037
213,22920.5,0.96997,0.64244,1.10599,0.95099,0.91454,0.95851,0.66955,1.14565,0.53754,1.18926,0.003004,0.003004,0.003004
214,23026.5,0.9634,0.63015,1.10215,0.95119,0.91454,0.95847,0.66986,1.14543,0.53773,1.18939,0.002971,0.002971,0.002971
215,23132.8,0.96522,0.64126,1.10257,0.95187,0.91298,0.95838,0.67019,1.14482,0.53732,1.18893,0.002938,0.002938,0.002938
216,23239.4,0.95972,0.63621,1.09703,0.95245,0.91216,0.95838,0.67038,1.1442,0.53749,1.18868,0.002905,0.002905,0.002905
217,23345.2,0.95009,0.62384,1.09683,0.9523,0.91329,0.9585,0.67099,1.14396,0.53684,1.18848,0.002872,0.002872,0.002872
218,23451,0.95889,0.62907,1.09669,0.9513,0.91391,0.9585,0.67156,1.14353,0.53696,1.1882,0.002839,0.002839,0.002839
219,23557.1,0.94855,0.62289,1.09135,0.95172,0.91391,0.95882,0.67156,1.14334,0.53623,1.18804,0.002806,0.002806,0.002806
220,23663.3,0.94905,0.62094,1.0946,0.95558,0.91264,0.95893,0.67226,1.14258,0.53581,1.18733,0.002773,0.002773,0.002773
221,23769.9,0.95042,0.61755,1.09446,0.95493,0.91017,0.95878,0.67233,1.142,0.53571,1.18682,0.00274,0.00274,0.00274
222,23876.4,0.94621,0.62927,1.09549,0.95478,0.91266,0.9587,0.67232,1.14153,0.53567,1.18645,0.002707,0.002707,0.002707
223,23982.7,0.9507,0.61205,1.09221,0.95496,0.91269,0.95871,0.6718,1.1409,0.53429,1.18611,0.002674,0.002674,0.002674
224,24089.5,0.94879,0.61276,1.09055,0.95414,0.91454,0.95931,0.67213,1.14073,0.5341,1.18568,0.002641,0.002641,0.002641
225,24195.5,0.9432,0.60961,1.09244,0.95352,0.91391,0.9585,0.67225,1.14006,0.53376,1.18537,0.002608,0.002608,0.002608
226,24302.3,0.94012,0.62255,1.08636,0.95384,0.91521,0.95884,0.67271,1.1398,0.53343,1.18521,0.002575,0.002575,0.002575
227,24408.2,0.94554,0.62143,1.09432,0.95597,0.91391,0.95872,0.67283,1.13949,0.53302,1.18493,0.002542,0.002542,0.002542
228,24514.5,0.936,0.60728,1.0869,0.95444,0.91472,0.95868,0.67301,1.13915,0.53245,1.18477,0.002509,0.002509,0.002509
229,24620.8,0.92582,0.59025,1.07931,0.95386,0.91555,0.95883,0.6726,1.13885,0.53227,1.18453,0.002476,0.002476,0.002476
230,24726.7,0.92695,0.60875,1.08085,0.95441,0.91427,0.95883,0.67306,1.13817,0.53224,1.18385,0.002443,0.002443,0.002443
231,24833.8,0.92715,0.601,1.08266,0.95442,0.91329,0.95799,0.67282,1.13782,0.53146,1.18353,0.00241,0.00241,0.00241
232,24939.4,0.91803,0.59595,1.07712,0.95564,0.91391,0.95879,0.67345,1.1369,0.53135,1.18331,0.002377,0.002377,0.002377
233,25044.8,0.91901,0.60592,1.07822,0.95505,0.91459,0.95881,0.67361,1.13621,0.53114,1.18241,0.002344,0.002344,0.002344
234,25151.5,0.91414,0.59191,1.07258,0.95508,0.91527,0.95888,0.67375,1.1357,0.53088,1.18213,0.002311,0.002311,0.002311
235,25256.9,0.91675,0.5961,1.07766,0.95441,0.91422,0.95892,0.67415,1.13525,0.53044,1.18176,0.002278,0.002278,0.002278
236,25362.9,0.91203,0.59764,1.07506,0.95566,0.91422,0.9587,0.67377,1.13505,0.53028,1.18159,0.002245,0.002245,0.002245
237,25468.1,0.90482,0.59161,1.07508,0.95615,0.91329,0.95874,0.67418,1.13483,0.52996,1.18143,0.002212,0.002212,0.002212
238,25574,0.91096,0.59793,1.07391,0.95581,0.91266,0.95894,0.67455,1.13427,0.52954,1.18098,0.002179,0.002179,0.002179
239,25680.5,0.92124,0.59313,1.07908,0.95438,0.91344,0.959,0.67526,1.1343,0.52956,1.18102,0.002146,0.002146,0.002146
240,25786.4,0.90278,0.58588,1.07046,0.95918,0.91017,0.95894,0.6755,1.1341,0.52923,1.18091,0.002113,0.002113,0.002113
241,25892.4,0.9028,0.58219,1.0693,0.95988,0.91043,0.95891,0.67586,1.13375,0.52867,1.18046,0.00208,0.00208,0.00208
242,25998.3,0.90203,0.57634,1.06339,0.95402,0.91454,0.95876,0.67561,1.13354,0.52796,1.18013,0.002047,0.002047,0.002047
243,26105.8,0.89934,0.57804,1.07028,0.9547,0.91454,0.9588,0.67609,1.13281,0.52853,1.17977,0.002014,0.002014,0.002014
244,26215.2,0.89324,0.58555,1.06532,0.95499,0.91454,0.95875,0.67618,1.1324,0.52761,1.17962,0.001981,0.001981,0.001981
245,26321.1,0.90116,0.58435,1.0695,0.95502,0.914,0.95899,0.67703,1.13211,0.52789,1.17927,0.001948,0.001948,0.001948
246,26427.6,0.88688,0.57162,1.06531,0.95503,0.91407,0.95964,0.67746,1.13149,0.52705,1.17905,0.001915,0.001915,0.001915
247,26533.5,0.89066,0.5736,1.06304,0.95565,0.91415,0.95972,0.67712,1.13142,0.52679,1.17894,0.001882,0.001882,0.001882
248,26639.4,0.88721,0.57272,1.05719,0.95702,0.91454,0.95986,0.67725,1.13147,0.52695,1.17891,0.001849,0.001849,0.001849
249,26745.8,0.88699,0.57334,1.06299,0.95743,0.91516,0.95989,0.67812,1.13111,0.52644,1.17871,0.001816,0.001816,0.001816
250,26851.7,0.88301,0.56248,1.05543,0.95699,0.91616,0.95994,0.67818,1.13022,0.52612,1.17808,0.001783,0.001783,0.001783
251,26958.1,0.87254,0.5606,1.05307,0.95762,0.91516,0.95946,0.6786,1.12977,0.5259,1.17784,0.00175,0.00175,0.00175
252,27064.4,0.87217,0.5582,1.05624,0.95772,0.91516,0.95931,0.6783,1.12918,0.52554,1.17749,0.001717,0.001717,0.001717
253,27171.1,0.8781,0.56378,1.05566,0.95688,0.91828,0.95956,0.67843,1.1286,0.52552,1.17713,0.001684,0.001684,0.001684
254,27277.4,0.86903,0.565,1.05163,0.95681,0.91765,0.95959,0.67882,1.12779,0.52514,1.17676,0.001651,0.001651,0.001651
255,27383.3,0.87786,0.56752,1.05983,0.95644,0.91768,0.95974,0.67876,1.12708,0.52501,1.17671,0.001618,0.001618,0.001618
256,27490.1,0.877,0.56644,1.0583,0.95729,0.91641,0.9593,0.679,1.1268,0.52465,1.17654,0.001585,0.001585,0.001585
257,27596.7,0.86727,0.56098,1.05566,0.95786,0.91703,0.95982,0.67929,1.12595,0.52476,1.17574,0.001552,0.001552,0.001552
258,27703.1,0.87225,0.56283,1.05695,0.95824,0.91613,0.95962,0.67975,1.12555,0.52438,1.17576,0.001519,0.001519,0.001519
259,27809.6,0.87229,0.56214,1.05484,0.95884,0.91703,0.95996,0.67995,1.12475,0.52318,1.17551,0.001486,0.001486,0.001486
260,27915.7,0.86479,0.5566,1.05154,0.95907,0.91703,0.9597,0.67969,1.1245,0.52295,1.17542,0.001453,0.001453,0.001453
261,28021.7,0.85749,0.55136,1.0477,0.95955,0.91743,0.96007,0.68036,1.12427,0.52256,1.1752,0.00142,0.00142,0.00142
262,28127.4,0.85648,0.55314,1.04596,0.95926,0.91828,0.96009,0.68106,1.12364,0.52204,1.17473,0.001387,0.001387,0.001387
263,28233.6,0.85558,0.55155,1.04572,0.95849,0.91765,0.96002,0.68122,1.12344,0.52231,1.17449,0.001354,0.001354,0.001354
264,28340,0.84485,0.54467,1.04448,0.95866,0.91765,0.96014,0.68154,1.12267,0.52144,1.17413,0.001321,0.001321,0.001321
265,28446.3,0.85408,0.54754,1.04798,0.95831,0.91768,0.96014,0.68176,1.12236,0.52127,1.17384,0.001288,0.001288,0.001288
266,28553.1,0.8398,0.53905,1.03779,0.95837,0.9191,0.96016,0.68165,1.1221,0.52133,1.17383,0.001255,0.001255,0.001255
267,28659.2,0.84035,0.54335,1.03904,0.95956,0.91763,0.96005,0.68209,1.12203,0.52137,1.17373,0.001222,0.001222,0.001222
268,28765.2,0.83936,0.53751,1.04292,0.95773,0.91883,0.96019,0.68255,1.12168,0.52136,1.17357,0.001189,0.001189,0.001189
269,28871.4,0.84511,0.54209,1.04313,0.96022,0.91828,0.96014,0.6829,1.12151,0.5208,1.1734,0.001156,0.001156,0.001156
270,28977.5,0.83273,0.52909,1.03911,0.96207,0.91772,0.96015,0.68291,1.12121,0.52082,1.17326,0.001123,0.001123,0.001123
271,29083.7,0.83159,0.52653,1.03824,0.96271,0.91804,0.9598,0.68361,1.12065,0.52054,1.17308,0.00109,0.00109,0.00109
272,29189.4,0.83246,0.52926,1.03604,0.96269,0.91754,0.96014,0.6836,1.12036,0.52002,1.17302,0.001057,0.001057,0.001057
273,29295.1,0.82404,0.52667,1.0294,0.96267,0.917,0.96007,0.68385,1.12035,0.51993,1.17305,0.001024,0.001024,0.001024
274,29401.3,0.83212,0.53027,1.03393,0.96268,0.91713,0.96007,0.68364,1.11997,0.51987,1.17266,0.000991,0.000991,0.000991
275,29507.4,0.82799,0.52466,1.03672,0.96205,0.91713,0.95997,0.68472,1.11943,0.51979,1.17221,0.000958,0.000958,0.000958
276,29613.4,0.82803,0.52839,1.03473,0.96279,0.91765,0.9611,0.6845,1.11911,0.51965,1.17182,0.000925,0.000925,0.000925
277,29719.7,0.81559,0.51734,1.02799,0.96258,0.91765,0.96095,0.6855,1.11833,0.51897,1.17151,0.000892,0.000892,0.000892
278,29826.6,0.82074,0.52429,1.02971,0.9638,0.91765,0.96097,0.68556,1.11831,0.51923,1.17135,0.000859,0.000859,0.000859
279,29933.4,0.81353,0.51992,1.03102,0.96299,0.91765,0.96105,0.68594,1.11779,0.51878,1.17093,0.000826,0.000826,0.000826
280,30041,0.81166,0.51687,1.02785,0.96324,0.91703,0.96092,0.6862,1.11715,0.51791,1.17047,0.000793,0.000793,0.000793
281,30146.6,0.80933,0.52466,1.02814,0.96321,0.91641,0.9606,0.68649,1.11667,0.51775,1.17029,0.00076,0.00076,0.00076
282,30252.9,0.81125,0.52272,1.0285,0.96242,0.91703,0.96057,0.68659,1.11626,0.51765,1.16997,0.000727,0.000727,0.000727
283,30359.4,0.80997,0.51182,1.0257,0.96228,0.91703,0.96058,0.68668,1.11595,0.51696,1.16987,0.000694,0.000694,0.000694
284,30465.9,0.80442,0.51939,1.02792,0.96322,0.91703,0.96061,0.68668,1.11567,0.51621,1.16994,0.000661,0.000661,0.000661
285,30572.1,0.79442,0.51017,1.02204,0.96387,0.91525,0.96076,0.6868,1.11499,0.51645,1.16966,0.000628,0.000628,0.000628
286,30678.4,0.80089,0.51681,1.02244,0.96448,0.91473,0.96081,0.68647,1.11485,0.5163,1.1697,0.000595,0.000595,0.000595
287,30784.5,0.79499,0.50539,1.01883,0.96512,0.91516,0.96088,0.68717,1.11437,0.51585,1.16951,0.000562,0.000562,0.000562
288,30890.9,0.79345,0.50906,1.01948,0.96508,0.91372,0.96082,0.68757,1.114,0.5159,1.16932,0.000529,0.000529,0.000529
289,30996.6,0.79169,0.50972,1.01569,0.96389,0.91578,0.96093,0.68802,1.11362,0.5158,1.16913,0.000496,0.000496,0.000496
290,31102.7,0.79186,0.5044,1.02242,0.96443,0.91332,0.96086,0.68847,1.1134,0.5158,1.16924,0.000463,0.000463,0.000463
291,31251.8,0.72764,0.36738,0.95785,0.96509,0.91407,0.96102,0.68918,1.11314,0.51511,1.16905,0.00043,0.00043,0.00043
292,31356.3,0.71627,0.35551,0.95592,0.96439,0.91221,0.96095,0.68958,1.11282,0.51495,1.16911,0.000397,0.000397,0.000397
293,31461,0.7037,0.3516,0.95036,0.9648,0.91266,0.96119,0.68966,1.11229,0.51405,1.16896,0.000364,0.000364,0.000364
294,31565.4,0.70458,0.35044,0.95399,0.96531,0.91142,0.96118,0.69025,1.112,0.51307,1.16901,0.000331,0.000331,0.000331
295,31669.7,0.69003,0.34357,0.94337,0.96682,0.90896,0.96134,0.69085,1.11138,0.51352,1.16889,0.000298,0.000298,0.000298
296,31774.3,0.69109,0.34084,0.94728,0.96666,0.90892,0.96138,0.69082,1.11123,0.51337,1.16912,0.000265,0.000265,0.000265
297,31879.3,0.68153,0.33801,0.93984,0.96684,0.90892,0.9615,0.69103,1.11097,0.51339,1.16914,0.000232,0.000232,0.000232
298,31983.5,0.67626,0.33787,0.93988,0.96746,0.90881,0.96157,0.69154,1.11093,0.51269,1.16924,0.000199,0.000199,0.000199
299,32088.1,0.67337,0.33504,0.93796,0.96627,0.9083,0.96164,0.69129,1.11068,0.51272,1.16931,0.000166,0.000166,0.000166
300,32192.8,0.67559,0.33366,0.93977,0.96528,0.90892,0.96175,0.69184,1.11011,0.512,1.16912,0.000133,0.000133,0.000133
